borrower_id,income_band,annual_income,employment_type,years_employed,credit_grade,credit_score,region,age
B008401,Middle,924348,Business Owner,3,D,620,North,63
B008402,Low,254604,Freelancer,22,C,694,South,43
B008403,Middle,604482,Self-Employed,28,D,568,South,63
B008404,Upper-Middle,1449275,Salaried,8,A,893,West,53
B008405,High,2795693,Freelancer,6,A,855,South,33
B008406,Upper-Middle,1750907,Business Owner,15,A,865,Central,64
B008407,Lower-Middle,464523,Salaried,17,E,500,South,52
B008408,Middle,644783,Self-Employed,7,E,533,South,22
B008409,Upper-Middle,1634786,Self-Employed,13,B,700,North,55
B008410,Middle,951180,Self-Employed,27,C,683,Central,43
B008411,Middle,821768,Salaried,13,C,727,West,63
B008412,Middle,950185,Salaried,13,A,818,East,50
B008413,Middle,724428,Freelancer,8,E,466,Central,26
B008414,Lower-Middle,387616,Freelancer,25,C,676,West,38
B008415,Low,282788,Salaried,28,D,612,East,54
B008416,Upper-Middle,1333972,Freelancer,18,D,588,Central,46
B008417,High,3987226,Salaried,6,F,395,South,22
B008418,Upper-Middle,1748322,Salaried,15,E,490,West,23
B008419,Lower-Middle,461018,Business Owner,4,A,841,East,33
B008420,Low,267662,Salaried,27,B,748,East,33
B008421,Lower-Middle,539917,Salaried,27,C,636,West,45
B008422,Upper-Middle,1284996,Freelancer,4,A,900,East,37
B008423,Middle,784589,Salaried,14,C,674,Central,33
B008424,High,3786873,Salaried,1,G,300,West,38
B008425,Lower-Middle,452437,Salaried,15,B,788,East,29
B008426,Middle,720379,Self-Employed,19,E,432,Central,50
B008427,Upper-Middle,1102308,Self-Employed,22,B,728,Central,22
B008428,Lower-Middle,427946,Salaried,27,A,858,East,60
B008429,High,2789584,Salaried,29,A,849,South,54
B008430,Middle,797411,Self-Employed,4,B,774,Central,23
B008431,Low,263101,Self-Employed,21,C,647,West,49
B008432,Low,296663,Freelancer,7,G,300,South,40
B008433,Upper-Middle,1311508,Salaried,22,D,575,East,46
B008434,Middle,923976,Freelancer,11,B,739,West,38
B008435,Upper-Middle,1503959,Unemployed,18,A,822,West,34
B008436,Upper-Middle,1679854,Salaried,27,G,349,West,63
B008437,Lower-Middle,427690,Salaried,27,B,734,West,29
B008438,Upper-Middle,1371783,Self-Employed,25,C,664,North,52
B008439,High,2464236,Freelancer,13,E,466,South,43
B008440,Low,255044,Salaried,29,D,565,East,63
B008441,Upper-Middle,1223883,Salaried,0,B,724,South,41
B008442,Lower-Middle,422786,Self-Employed,23,D,548,West,43
B008443,Lower-Middle,454739,Business Owner,6,C,661,South,59
B008444,Lower-Middle,546343,Salaried,10,D,572,West,48
B008445,Upper-Middle,1518928,Salaried,27,A,857,East,40
B008446,Low,230530,Salaried,1,F,452,East,58
B008447,Lower-Middle,323116,Freelancer,6,D,585,North,58
B008448,Middle,627382,Self-Employed,18,A,837,West,22
B008449,Low,203687,Salaried,29,D,521,South,31
B008450,Upper-Middle,1019386,Freelancer,26,C,637,Central,61
B008451,High,2295130,Self-Employed,16,F,444,Central,61
B008452,Low,292632,Freelancer,13,B,778,North,41
B008453,Low,182466,Salaried,11,C,678,North,37
B008454,High,3558703,Salaried,11,E,504,South,63
B008455,Lower-Middle,497694,Salaried,23,B,731,South,22
B008456,Low,168823,Salaried,23,C,679,Central,21
B008457,High,2248882,Business Owner,8,E,484,North,48
B008458,Upper-Middle,1023994,Self-Employed,11,E,518,South,25
B008459,Middle,612086,Salaried,24,C,666,North,29
B008460,Middle,954951,Business Owner,22,C,650,Central,24
B008461,High,3955265,Self-Employed,15,D,588,West,62
B008462,Middle,971566,Salaried,6,F,389,East,23
B008463,Middle,741946,Salaried,7,D,595,Central,61
B008464,Upper-Middle,1058957,Unemployed,19,D,580,South,26
B008465,Middle,905641,Self-Employed,20,E,514,South,60
B008466,Middle,714014,Freelancer,17,C,646,West,35
B008467,Lower-Middle,358369,Business Owner,16,C,709,Central,39
B008468,Middle,783718,Salaried,13,D,590,West,26
B008469,Middle,632284,Salaried,22,C,671,North,33
B008470,Lower-Middle,307399,Self-Employed,9,C,695,South,27
B008471,Lower-Middle,451223,Salaried,19,B,777,Central,30
B008472,Upper-Middle,1503164,Freelancer,18,D,596,North,40
B008473,Lower-Middle,483036,Salaried,7,D,591,East,42
B008474,Low,153786,Salaried,28,E,508,West,48
B008475,Lower-Middle,326101,Self-Employed,22,A,844,Central,61
B008476,Lower-Middle,355711,Salaried,9,F,415,West,22
B008477,Upper-Middle,1267138,Self-Employed,8,A,837,Central,33
B008478,Lower-Middle,518563,Business Owner,1,E,470,North,46
B008479,Lower-Middle,307557,Business Owner,13,D,567,South,41
B008480,Upper-Middle,1149917,Freelancer,26,C,627,North,46
B008481,Low,261620,Salaried,8,F,369,Central,33
B008482,Low,208342,Self-Employed,0,C,662,West,35
B008483,Upper-Middle,1363620,Freelancer,13,A,810,Central,52
B008484,Middle,641258,Salaried,1,D,570,West,29
B008485,Upper-Middle,1237668,Salaried,23,D,601,West,24
B008486,Upper-Middle,1271638,Salaried,4,E,482,West,48
B008487,High,3907251,Business Owner,11,C,660,East,45
B008488,Low,233366,Self-Employed,22,A,846,Central,55
B008489,Upper-Middle,1106380,Salaried,7,C,604,Central,49
B008490,Middle,899512,Salaried,2,D,583,West,33
B008491,Lower-Middle,578661,Salaried,23,D,597,South,41
B008492,High,1879185,Salaried,14,E,513,West,43
B008493,Lower-Middle,456811,Salaried,2,C,658,Central,25
B008494,Upper-Middle,1323528,Business Owner,4,D,617,East,25
B008495,Middle,848639,Freelancer,26,G,316,West,63
B008496,Middle,642918,Business Owner,16,C,694,East,55
B008497,Low,172751,Freelancer,7,C,662,East,57
B008498,High,3016694,Unemployed,14,G,346,Central,50
B008499,Middle,794843,Business Owner,29,B,747,South,58
B008500,Low,254792,Self-Employed,9,D,589,North,39
B008501,Low,257840,Business Owner,6,C,670,West,28
B008502,Upper-Middle,1658021,Self-Employed,17,A,819,East,47
B008503,Low,262575,Salaried,24,E,529,North,23
B008504,Middle,978431,Salaried,9,B,751,South,63
B008505,Middle,839315,Self-Employed,2,F,370,West,47
B008506,Lower-Middle,531474,Freelancer,25,C,649,West,45
B008507,Middle,965657,Self-Employed,24,B,780,East,52
B008508,Lower-Middle,443026,Salaried,27,B,800,West,39
B008509,High,2060737,Self-Employed,10,E,468,Central,49
B008510,Upper-Middle,1671174,Business Owner,15,C,681,South,40
B008511,Lower-Middle,335472,Business Owner,14,B,748,South,30
B008512,Middle,733499,Salaried,3,B,701,West,29
B008513,Middle,913509,Salaried,18,D,598,South,27
B008514,High,2262423,Salaried,9,B,734,West,61
B008515,Lower-Middle,363962,Freelancer,26,F,417,East,36
B008516,Middle,931129,Salaried,24,A,864,Central,45
B008517,High,2548741,Freelancer,6,B,749,North,29
B008518,Low,226467,Salaried,6,C,679,Central,38
B008519,Middle,704802,Unemployed,3,B,781,Central,42
B008520,Low,204769,Salaried,3,E,447,West,62
B008521,Middle,913018,Business Owner,13,F,408,Central,60
B008522,Lower-Middle,558454,Business Owner,28,D,592,North,45
B008523,High,2832495,Business Owner,15,E,485,Central,34
B008524,Lower-Middle,450225,Business Owner,16,E,530,Central,27
B008525,Low,252195,Salaried,12,B,765,Central,62
B008526,Upper-Middle,1226631,Salaried,13,A,900,West,51
B008527,Upper-Middle,1605379,Salaried,14,D,617,South,36
B008528,Middle,978303,Self-Employed,27,G,356,Central,63
B008529,Upper-Middle,1137089,Self-Employed,1,E,509,North,51
B008530,Lower-Middle,410049,Salaried,16,D,609,West,57
B008531,Middle,653053,Business Owner,17,B,754,North,32
B008532,Low,166468,Salaried,14,E,543,Central,37
B008533,Lower-Middle,476817,Salaried,12,D,553,South,38
B008534,High,2415203,Salaried,9,F,446,West,56
B008535,Upper-Middle,1208888,Business Owner,13,E,487,North,58
B008536,Lower-Middle,418320,Salaried,20,B,726,North,42
B008537,Low,253667,Freelancer,9,D,596,North,47
B008538,High,2448124,Self-Employed,21,C,668,East,38
B008539,Low,229625,Self-Employed,24,C,686,Central,38
B008540,Lower-Middle,541999,Salaried,4,D,629,South,45
B008541,Lower-Middle,321422,Business Owner,19,F,371,South,60
B008542,Low,177331,Freelancer,23,E,529,South,24
B008543,Lower-Middle,458455,Salaried,23,A,869,North,33
B008544,High,2403460,Salaried,13,B,782,South,32
B008545,Lower-Middle,582223,Salaried,8,C,626,South,46
B008546,Middle,628282,Salaried,12,D,593,West,46
B008547,Upper-Middle,1263185,Salaried,23,D,608,West,60
B008548,Middle,602129,Self-Employed,27,D,631,West,26
B008549,Upper-Middle,1004375,Salaried,16,C,632,South,52
B008550,Middle,627125,Business Owner,4,E,483,Central,39
B008551,Middle,763683,Salaried,2,A,900,West,23
B008552,Middle,733426,Self-Employed,14,D,529,Central,57
B008553,Upper-Middle,1338522,Freelancer,15,E,520,West,21
B008554,Middle,746303,Salaried,13,C,678,North,60
B008555,Upper-Middle,1060026,Salaried,22,B,745,South,32
B008556,Low,240893,Self-Employed,18,D,571,West,29
B008557,Middle,731313,Salaried,15,B,825,North,34
B008558,Upper-Middle,1428868,Business Owner,6,D,603,Central,62
B008559,Lower-Middle,540344,Freelancer,20,F,398,South,56
B008560,Upper-Middle,1728512,Self-Employed,7,A,832,West,41
B008561,Lower-Middle,561902,Unemployed,28,F,424,South,36
B008562,Lower-Middle,409852,Salaried,1,B,754,North,27
B008563,Upper-Middle,1141180,Salaried,5,D,559,South,44
B008564,Lower-Middle,467829,Salaried,24,B,756,Central,54
B008565,Lower-Middle,561613,Self-Employed,29,E,502,East,25
B008566,Lower-Middle,541718,Salaried,2,G,307,East,24
B008567,Upper-Middle,1365269,Salaried,4,C,716,East,54
B008568,Middle,909982,Unemployed,18,F,422,East,53
B008569,Middle,674193,Salaried,29,E,484,West,40
B008570,Upper-Middle,1020392,Salaried,0,G,331,South,51
B008571,Middle,965381,Salaried,11,D,574,North,43
B008572,High,3888798,Salaried,17,D,577,Central,49
B008573,Upper-Middle,1581049,Salaried,18,F,401,South,29
B008574,Lower-Middle,401210,Salaried,6,E,479,Central,57
B008575,High,1984564,Salaried,0,E,519,West,56
B008576,Middle,613925,Business Owner,19,C,698,Central,57
B008577,Low,153645,Salaried,29,B,737,West,28
B008578,Lower-Middle,388034,Business Owner,23,D,623,South,40
B008579,Middle,707802,Business Owner,27,B,773,North,33
B008580,Low,188722,Business Owner,29,C,618,North,43
B008581,Middle,954247,Freelancer,20,E,496,South,39
B008582,Lower-Middle,352034,Salaried,22,D,596,Central,39
B008583,Middle,647219,Salaried,5,F,383,North,61
B008584,Low,210691,Salaried,28,C,730,Central,47
B008585,Upper-Middle,1623726,Salaried,18,C,648,East,63
B008586,Lower-Middle,441718,Business Owner,27,B,774,Central,43
B008587,Low,249874,Self-Employed,29,G,300,Central,53
B008588,Lower-Middle,495730,Salaried,8,C,654,West,34
B008589,Middle,661106,Salaried,23,F,403,South,41
B008590,Middle,896414,Freelancer,11,C,650,North,39
B008591,Middle,648212,Self-Employed,2,C,661,East,54
B008592,Low,256917,Salaried,12,E,473,East,45
B008593,Upper-Middle,1738733,Freelancer,14,D,540,South,35
B008594,Middle,646314,Business Owner,10,D,572,North,56
B008595,Low,168966,Salaried,12,C,722,East,55
B008596,Upper-Middle,1790492,Salaried,22,C,656,East,26
B008597,Middle,988583,Self-Employed,21,E,488,North,38
B008598,Middle,794737,Salaried,11,B,762,North,45
B008599,Lower-Middle,345105,Unemployed,21,A,894,East,60
B008600,Lower-Middle,491489,Business Owner,27,A,861,East,62
B008601,Middle,810680,Self-Employed,26,D,557,East,31
B008602,Low,208334,Self-Employed,16,E,447,West,38
B008603,Lower-Middle,519294,Unemployed,25,D,557,West,27
B008604,High,2325682,Salaried,9,G,313,Central,24
B008605,Middle,911246,Salaried,4,D,550,Central,35
B008606,Lower-Middle,494906,Business Owner,25,D,613,North,58
B008607,Lower-Middle,334898,Salaried,21,D,571,South,38
B008608,Upper-Middle,1341779,Self-Employed,20,F,434,Central,30
B008609,Lower-Middle,455384,Salaried,22,A,840,Central,31
B008610,Low,221750,Salaried,9,C,649,North,51
B008611,Low,220266,Salaried,8,C,646,South,45
B008612,Middle,916356,Business Owner,26,G,323,Central,41
B008613,Middle,816370,Salaried,23,B,792,North,37
B008614,Low,183658,Salaried,13,A,861,East,62
B008615,Low,237917,Salaried,12,D,550,Central,27
B008616,Middle,716713,Salaried,3,D,582,North,55
B008617,Middle,678123,Self-Employed,1,C,666,Central,64
B008618,Middle,997872,Unemployed,24,D,526,West,56
B008619,Low,244938,Business Owner,10,D,581,Central,44
B008620,Middle,732369,Self-Employed,21,C,692,North,47
B008621,High,2396820,Salaried,26,C,711,North,58
B008622,Middle,765704,Unemployed,1,B,780,West,27
B008623,Lower-Middle,531973,Freelancer,8,E,450,South,56
B008624,Middle,905239,Business Owner,4,C,648,West,28
B008625,Lower-Middle,468905,Salaried,15,D,604,North,27
B008626,Low,273108,Salaried,26,C,641,East,22
B008627,Lower-Middle,458492,Salaried,6,B,775,North,25
B008628,Upper-Middle,1637359,Salaried,1,E,478,West,48
B008629,Lower-Middle,540489,Salaried,20,C,668,West,25
B008630,Upper-Middle,1450094,Freelancer,16,B,732,East,51
B008631,Middle,673247,Salaried,21,F,409,East,25
B008632,Middle,893957,Salaried,1,F,389,North,30
B008633,Low,275072,Freelancer,6,E,534,South,37
B008634,Middle,812581,Freelancer,24,D,569,West,58
B008635,Low,256221,Salaried,9,D,639,South,27
B008636,Middle,795536,Salaried,4,C,683,Central,36
B008637,Lower-Middle,301948,Business Owner,28,C,665,North,25
B008638,Lower-Middle,534352,Unemployed,17,D,563,South,30
B008639,Middle,780681,Self-Employed,29,E,485,South,44
B008640,Low,294609,Salaried,29,D,569,North,54
B008641,Lower-Middle,308556,Self-Employed,4,F,400,Central,44
B008642,High,3711053,Business Owner,19,C,664,South,48
B008643,Low,170513,Salaried,21,C,709,Central,36
B008644,Lower-Middle,324116,Salaried,12,C,688,West,29
B008645,Lower-Middle,421667,Freelancer,25,E,515,East,50
B008646,Lower-Middle,354452,Self-Employed,10,A,880,Central,57
B008647,Middle,862239,Salaried,1,C,659,North,47
B008648,Lower-Middle,481905,Business Owner,28,E,459,Central,25
B008649,Middle,934593,Self-Employed,16,D,590,Central,64
B008650,Middle,940061,Salaried,17,C,670,West,29
B008651,Lower-Middle,387709,Salaried,22,D,576,East,45
B008652,High,3499889,Salaried,29,F,459,South,54
B008653,High,3869435,Unemployed,19,D,595,North,64
B008654,Low,198084,Salaried,1,E,464,West,44
B008655,Lower-Middle,407428,Business Owner,11,B,767,East,61
B008656,Lower-Middle,345843,Self-Employed,24,C,682,East,40
B008657,Lower-Middle,598764,Freelancer,22,C,652,Central,24
B008658,Middle,981497,Unemployed,5,G,330,North,27
B008659,Middle,883521,Freelancer,5,B,732,South,61
B008660,Lower-Middle,307127,Freelancer,10,F,380,East,24
B008661,Lower-Middle,453890,Salaried,25,C,662,Central,61
B008662,Lower-Middle,561827,Salaried,19,D,570,East,40
B008663,High,1995764,Salaried,20,D,583,East,62
B008664,High,2724555,Self-Employed,24,B,741,Central,64
B008665,Low,163924,Salaried,9,B,770,West,24
B008666,Middle,958302,Salaried,17,C,678,West,48
B008667,Middle,853884,Salaried,15,E,410,West,22
B008668,Middle,848077,Business Owner,3,E,523,East,34
B008669,Middle,726708,Salaried,9,G,322,East,62
B008670,Upper-Middle,1326231,Salaried,0,A,846,East,64
B008671,Low,263521,Self-Employed,9,E,469,East,27
B008672,Lower-Middle,326685,Self-Employed,26,B,777,West,64
B008673,High,3333905,Freelancer,2,D,564,East,29
B008674,Lower-Middle,449083,Self-Employed,8,B,749,South,35
B008675,Low,212561,Business Owner,15,F,392,West,43
B008676,Middle,853367,Salaried,20,D,570,South,30
B008677,Upper-Middle,1014031,Salaried,2,C,664,Central,23
B008678,Middle,812516,Business Owner,23,C,628,Central,29
B008679,Upper-Middle,1453956,Salaried,14,C,681,West,23
B008680,Middle,644721,Business Owner,21,B,739,West,46
B008681,Low,167564,Freelancer,17,D,576,North,49
B008682,Middle,753986,Salaried,3,D,568,Central,34
B008683,Upper-Middle,1737668,Business Owner,10,A,849,West,57
B008684,Upper-Middle,1487702,Salaried,23,B,756,Central,55
B008685,Lower-Middle,467758,Salaried,14,C,659,West,35
B008686,Low,296097,Salaried,26,C,673,West,36
B008687,Upper-Middle,1431072,Self-Employed,20,B,782,North,38
B008688,Lower-Middle,307832,Unemployed,23,B,768,South,47
B008689,Low,275517,Salaried,15,A,877,South,58
B008690,Upper-Middle,1765326,Self-Employed,15,C,701,East,31
B008691,Middle,988177,Salaried,16,D,569,East,35
B008692,Lower-Middle,363387,Salaried,5,D,621,East,42
B008693,Low,231493,Self-Employed,17,C,660,East,32
B008694,Low,210958,Business Owner,18,C,638,South,49
B008695,Upper-Middle,1352820,Self-Employed,0,D,585,East,24
B008696,Middle,728466,Freelancer,21,C,684,West,64
B008697,Low,154162,Salaried,11,G,359,West,33
B008698,Lower-Middle,360341,Self-Employed,8,D,601,South,34
B008699,Low,163222,Salaried,19,D,612,Central,32
B008700,Low,222874,Business Owner,19,D,611,North,54
B008701,Lower-Middle,354790,Salaried,5,D,566,North,28
B008702,Middle,800628,Salaried,26,C,683,South,47
B008703,Lower-Middle,360044,Business Owner,23,A,835,East,50
B008704,Lower-Middle,504487,Salaried,11,E,493,Central,54
B008705,Middle,967644,Self-Employed,1,F,402,East,44
B008706,Lower-Middle,474974,Unemployed,15,G,319,East,47
B008707,Low,165583,Salaried,29,C,711,South,41
B008708,Low,173653,Self-Employed,21,F,434,North,25
B008709,Low,272707,Unemployed,9,E,490,South,21
B008710,Lower-Middle,424830,Business Owner,22,C,661,West,31
B008711,Middle,872578,Salaried,24,F,430,Central,52
B008712,Low,251513,Business Owner,19,G,316,North,52
B008713,Upper-Middle,1170499,Salaried,6,D,613,South,47
B008714,Middle,717033,Business Owner,15,E,432,North,53
B008715,Low,257951,Self-Employed,7,E,491,West,56
B008716,Low,151785,Salaried,21,D,612,South,48
B008717,Lower-Middle,446904,Business Owner,0,C,640,Central,41
B008718,Low,170195,Salaried,25,B,723,West,29
B008719,Middle,804500,Freelancer,14,G,300,Central,26
B008720,Low,223220,Business Owner,26,A,853,North,25
B008721,Upper-Middle,1442925,Unemployed,28,B,743,Central,25
B008722,Middle,741145,Salaried,12,C,680,South,53
B008723,Middle,691701,Salaried,26,C,694,East,50
B008724,Upper-Middle,1376096,Salaried,21,C,654,South,49
B008725,Middle,786424,Salaried,14,A,863,West,43
B008726,High,2827158,Salaried,12,F,402,Central,45
B008727,High,2974038,Self-Employed,26,D,530,East,32
B008728,Lower-Middle,445025,Salaried,25,G,300,South,21
B008729,Low,201228,Freelancer,26,F,413,East,57
B008730,Lower-Middle,385871,Salaried,24,D,595,East,48
B008731,Lower-Middle,520227,Salaried,28,C,635,West,62
B008732,Middle,817288,Self-Employed,22,B,757,North,55
B008733,Lower-Middle,332921,Salaried,9,G,300,North,37
B008734,Middle,682696,Business Owner,14,D,579,West,41
B008735,Upper-Middle,1373658,Self-Employed,0,E,505,North,37
B008736,Lower-Middle,309551,Self-Employed,16,G,300,South,23
B008737,Middle,650351,Self-Employed,6,B,735,Central,30
B008738,Lower-Middle,340790,Business Owner,24,F,366,East,33
B008739,Upper-Middle,1694579,Unemployed,26,E,494,North,60
B008740,Middle,752589,Salaried,1,C,689,South,28
B008741,Low,279230,Salaried,16,F,441,Central,23
B008742,Middle,746402,Business Owner,17,D,542,West,48
B008743,Low,256055,Salaried,20,C,669,West,34
B008744,Middle,808804,Self-Employed,7,B,785,South,26
B008745,Middle,691572,Self-Employed,0,E,497,Central,37
B008746,Lower-Middle,570707,Salaried,18,E,456,North,22
B008747,Middle,950343,Salaried,7,B,755,North,40
B008748,Upper-Middle,1598692,Business Owner,14,C,695,East,57
B008749,Upper-Middle,1531162,Salaried,22,A,850,Central,45
B008750,Middle,777245,Salaried,19,D,597,Central,61
B008751,Middle,653254,Business Owner,26,D,604,South,64
B008752,Lower-Middle,426132,Business Owner,2,E,455,Central,58
B008753,Upper-Middle,1580423,Self-Employed,0,A,829,South,54
B008754,Upper-Middle,1383757,Salaried,27,B,742,Central,46
B008755,Low,297404,Salaried,25,A,847,North,24
B008756,Lower-Middle,488837,Business Owner,17,F,398,East,36
B008757,Lower-Middle,348402,Salaried,25,D,602,North,61
B008758,Low,161735,Freelancer,8,B,741,East,24
B008759,Lower-Middle,364465,Business Owner,28,A,887,East,55
B008760,Lower-Middle,462215,Salaried,23,A,885,West,38
B008761,Middle,986740,Self-Employed,11,E,512,West,61
